Account_Created,E,Datetime,Display_Name,Followers_Count,Friends_Count,isVerified,Label,Like_Count,Reply_Count,Retweet_Count,Statuses_Count,Text,Tweet_id,Username
2020-03-29 04:38:40+00:00,O,2020-05-15 05:41:23+00:00,Gayan Fernando,43,128,FALSE,-1,1,0,0,196,"@GotabayaR ලන්කාවෙ මුල්‍ය ප්‍රශ්න විසදන්න පඩි එකතුකරල දුන්නයි කියමුකො , වැඩක් වෙයිද පරන උන් පරන විදියට සැප ගන්නවනම් , කොමිස් ගන්නවනම් ,
ඇයි බැරි උන්ගෙ වත්කම් හොයල ,හොරා කාපුව රජයට ගන්න . තව කොච්චරකල් මෙහෙම කරන්නද
ඔබ තුමාව විතරයි ජනතාව විස්වාස කරන්නෙ  දැන් ඒකත් අඩුවේගන යනව පරන අය හින්ද",1.26E+18,GayanFe13753321
2009-04-20 02:29:03+00:00,O,2020-05-16 14:27:59+00:00,UpulR,47548,48624,FALSE,-1,0,0,0,102505,මුං ඒකෙනුත් කොමිස් ගහලද කොහෙද. https://t.co/ekdfjhXfPI,1.26E+18,UpulTR
2010-09-15 10:04:57+00:00,O,2020-05-17 06:08:24+00:00,Thimira Madhusanka Thenuwara,3786,271,FALSE,0,4,1,1,24278,"ඔක්කොටම කලින් කරන්න ඕනෙ, අලුතෙන් දෙයක් හැදුවම ඒක පත්තරේට දාල ප්‍රසිද්ධ කරල බොරුවට රඟන්න කලින් රජයට දැනුම් දීලා ඒක වෙරිෆයි කරගන්න ප්‍රොසිඩියර් එකක් හදන එක. 

ඒක කරන්නත් බෑ, මේකේ ඉන්නේ වැඩි හරියක් කොමිස් කාක්කොනේ. 😖 https://t.co/tD995kzSkm",1.26E+18,thimiraonline
2019-12-17 14:56:08+00:00,O,2020-05-18 14:56:20+00:00,HOMO SAPIENS BALANGODENSIS - 黄河 谷,240,482,FALSE,-1,0,0,0,9705,"@FastNews_LK @sumanebot #ආර්ථිකවිද්‍යාව,
#කලමනාකරණය,
#ඵලදායීතාව,
#ආයෝජන 

ගැන දන්නා #ආචාර්ය #මහාචාර්යවරු  

මේ විනාසකාරි 

#කොමිස් ව්‍යාපෘති ගැන 

#මුඛපූට්ටුකොරන් ඉන්නේ...!!!! https://t.co/O6JAsctH97",1.26E+18,HBandaare
2020-05-18 12:26:12+00:00,O,2020-05-21 02:28:28+00:00,ජීම් පප්පලා 225 -Part2,9,0,FALSE,-1,0,0,0,170,"පක්ෂ වහලුන් තමන්ගේ පක්ෂයේ හොරුන් ගැන උනන්දුවක් නොදක්වති ප්‍රතිවිරුද්ධ පක්ෂයේ හොරුන් තරඟයට පෙන්වා තමන්ගේ පක්ෂය ජයග්‍රහණය කරවයි

නමුත් දැන් පොහොට්ටු මන්ත්‍රී වරුන් බැදුම්කර වංචාව දඩුවම් ලබා දෙන බවක් පෙනෙන්නට තිබේද?
#225මහොරු https://t.co/4GMadjcfOs",1.26E+18,225Part2
2019-06-12 07:02:53+00:00,O,2020-05-23 01:16:18+00:00,King Of Happiness ♥️😋🖖🇱🇰,5564,3673,FALSE,-1,0,1,0,21785,"@Dhanuwick හොරකම හොද නෑ, සුබම සුබ දවසක් නංගි  ✌️",1.26E+18,ThilinaPrasang4
2019-02-27 02:55:30+00:00,O,2020-05-23 01:44:03+00:00,🌼Dhanu🌼,4093,693,FALSE,1,0,1,0,10304,"@ThilinaPrasang4 සුබ දවසක් වේවා. 
හොරකම හැර වෙන ක්‍රමයක් ඇත්තෙම නැද්ද 🤔🤔🤔",1.26E+18,Nushiwick
2018-02-09 14:43:50+00:00,O,2020-05-23 02:59:39+00:00,Wasula 😎,1102,735,FALSE,-1,3,0,0,5237,අර silicon valley ඩ්‍රමා එකෙත් තියෙනවා සීන් එකක් ඩේටා හොරකම ගැන.,1.26E+18,tripleW97
2015-09-13 09:22:17+00:00,O,2020-05-23 15:21:09+00:00,Priyanthi,339,1278,FALSE,-1,0,0,0,5776,@Chettiaratchi @ZamanX90 @AzzamAmeen @BimalRathnayake @Hon_Bandula @DCRGunawardena @DineshDSouza @HarshadeSilvaMP @ChathurangaHapu @jehan_hameed @OshalaHerath @nalindasl පරන කොමිස් සෙල්ලම් දැන් බැරි බව තේරුම් ගන්නවා නම් හොදයි.,1.26E+18,priyanthim123
2016-08-06 11:07:00+00:00,O,2020-05-24 04:10:33+00:00,nnalani123@gmail.com,235,206,FALSE,-1,0,1,0,11503,"@GBDSrilanka @RanjitWickreme2 @news_sinhala @Nimal15700736 @news_lankan @Bandula99992803 @RKA07778347 @GayaniGunaseke2 @C6kMN7B8uzQf4ft @Bandula44482893 @Thinuurioutloo1 @4justicefor @NimaliWijesuri3 @5RLwAidzYlHZXnJ @Newspaperartic1 @ChrishmalW @slkabot @ApiWenuwen @JMLPBandara @cleanpoltics @ranjanieguruge @CBSL @RW_UNP @HarshadeSilvaMP @EranWick @MangalaLK @MaithripalaS @Senaratne77 @neetwi @RamanayakeR @ManthriLK @HRCSriLanka @SLcampaign @sarojpathi @CPASL @FaiszerM @pcranawaka @SagalaRatnayaka @sajithpremadasa @ShehanSema @anuradisanayake @vinividaLK @GOutschoorn @hansani_b @matharagetharin @DNeththasinghe @Upulkuma2 @KumarFernando5 @ThiranjaJ @viraindemel ජනපතිවරණ සමයේ අත්සන් කළ ඇන්ටනෝව් යානා තුන අලූත්වැඩියා කිරීමේ කොමිස් මුදල ලැබුණේ කාටද?

මේ ඇන්ටනෝව් ගිවිසුම අත්සන් කෙරුණේ ගෝඨාභය රාජපක්‍ෂ ආරක්ෂක ලේකම්ව සිටියදී මිග් 27 ප‍්‍රහාරක යානා මිලයට ගත් යුක්රේනයේ යුක්රින්මාෂ් සමාගම සමගය.
 
https://t.co/25lYLg0dQw
#SriLankaCorruption",1.26E+18,nnalani1231
2016-08-06 11:07:00+00:00,O,2020-05-24 04:37:04+00:00,nnalani123@gmail.com,235,206,FALSE,1,0,1,1,11503,"@GBDSrilanka @RanjitWickreme2 @news_sinhala @Nimal15700736 @news_lankan @Bandula99992803 @RKA07778347 @GayaniGunaseke2 @C6kMN7B8uzQf4ft @Bandula44482893 @Thinuurioutloo1 @4justicefor @NimaliWijesuri3 @5RLwAidzYlHZXnJ @Newspaperartic1 @ChrishmalW @slkabot @ApiWenuwen @JMLPBandara @cleanpoltics @ranjanieguruge @CBSL @RW_UNP @HarshadeSilvaMP @EranWick @MangalaLK @MaithripalaS @Senaratne77 @neetwi @RamanayakeR @ManthriLK @HRCSriLanka @SLcampaign @sarojpathi @CPASL @FaiszerM @pcranawaka @SagalaRatnayaka @sajithpremadasa @ShehanSema @anuradisanayake @vinividaLK @GOutschoorn @hansani_b @matharagetharin @DNeththasinghe @Upulkuma2 @KumarFernando5 @ThiranjaJ @viraindemel මෙවන් පසුබිමක් මැද ඇන්ටනෝව් යානා තුන පියාසර කළ නොහැකි තත්ත්වයට පත්වනතුරු යහපාලන රජය බලාසිටීම  ප‍්‍රහේළිකාවකි ජනාධිපතිවරණ සමයේ රු බිලියන 1.9 ක් ගිවිසුමක් අත්සන් කළ හැකිද? ඇන්ටනෝව් සහ යුක්රින්මාෂ් සමාගම් යුක්රේන් රජය සතු වුවත් කොමිස් ගෙව්වේ නැතැයි කිව හැකිද?
https://t.co/25lYLg0dQw",1.26E+18,nnalani1231
2010-09-12 13:45:27+00:00,O,2020-05-25 09:04:33+00:00,Mahesh (මයියා),4098,563,FALSE,-1,31,3,1,24523,"ක්‍රිකට් ගහනවද
කොමිස් ගහනවද
කුඩු ගහනවද 😂",1.26E+18,MaheshNegombo
2018-04-01 17:07:21+00:00,O,2020-05-25 09:54:11+00:00,Hannadige Niroshan,165,454,FALSE,-1,0,1,0,824,@ranjanieguruge @adaderana පඹයා දැන් ආණ්ඩුවෙ පොන්නයා මහ බැංකු හොරකම ඩිල් දානවා අපි නොදන්න ලයිව්,1.26E+18,HannadigeN
2020-03-20 23:22:52+00:00,O,2020-05-27 09:47:57+00:00,Dodangoda Susantha,0,20,FALSE,-1,0,0,0,8,@LankadeepaNews @HarshadeSilvaMP @RW_UNP මන් හිතන්නේ මේ කතා කරන්නෙ බැදුම්කර වංචාව ගැන වෙන්න ඕනෑ,1.27E+18,DodangodaSusan1
2012-08-25 12:23:55+00:00,O,2020-05-30 03:26:37+00:00,Ajith Perakum - Praja.lk,1255,712,FALSE,1,2,0,2,3456,"හරකුන්ගේ කිරි අත්‍යවශ්‍ය ආහාරයක් නොවේ. ලාංකිකයන් අතර කිරිපිටි ප්‍රවර්ධනය කරන්නේ ප්‍රධාන වශයෙන් ම ආනයන සමාගම් විසිනි. කිරි ගොවීන්ට අත දීමේ මුවාවෙන් රජය කරන්නේ කිරිපිටි තවදුරටත් ජනතාව අතර ප්‍රවර්ධනය කිරීමයි. ඒ අතර, දේශපාලකයන්ට හා නිලධාරීන්ට කොමිස් කුට්ටි https://t.co/CpMchSWGTy",1.27E+18,ajithperakum
2009-10-19 10:38:22+00:00,O,2020-05-31 08:37:15+00:00,Farhan !!!!,371,414,FALSE,1,0,0,0,6632,"කෝටි ගණන් මහජන මුදල් 😰🙏
නාස්තිය, කොමිස්, නැත්නම් ‍රටේ මිනිස්සුන්ගේ පඩිය හිඟා කා යුතු නැත 🥺
ඊළඟ නාස්තිය කිරි ගවයින් පිටරටින් ? @mohamedajfar https://t.co/YbCcxSRckE",1.27E+18,msmfarhan
2010-02-08 10:28:14+00:00,O,2020-05-31 10:01:35+00:00,Chathura ද Wanderer,336,1175,FALSE,-1,1,1,0,5415,@Nipun_Da මැරුනා කොහෙද? මං දන්න තරමින් මචන් උන්ව හැදුවේ closed controlled environment එකක හම්බන්තොට පැත්තෙ. කොමිස් කුට්ට්නම් ඉතින් යහමින් ගන්න ඇති.,1.27E+18,DaDarkWanderer
2013-02-28 17:40:45+00:00,O,2020-05-31 10:51:13+00:00,Sapumal Jayathilaka,671,1601,FALSE,-1,0,1,0,24690,බැවින් අන්තර් ජාතික මුල්‍ය වෙළඳ පොළෙන් ණය ලබා ගන්නේ නම් සියයට 6-8 ත් අතර අධික පොලියක් ගෙවන්නට සිදුවේ.එම තත්ත්වය ලංකාවේ කෙටි කාලීන ණය අර්බුදය උග්‍ර කිරීමට හේතු වනු ඇත. ආණ්ඩුවට ස්වාධීන බැදුම්කර මගින් ණය ලබා ගැනීමට තිබෙන හැකියාව ද විශාල ප්‍රමාණයකට බිඳ වැටී තිබෙන අතර ඒ සඳහා දරා තිබෙන,1.27E+18,Sapumal_Jaya
2020-05-18 12:26:12+00:00,O,2020-06-01 06:10:08+00:00,ජීම් පප්පලා 225 -Part2,9,0,FALSE,0,0,0,0,170,"@aparekkavoice @I_am_LiLy97 https://t.co/c2vNcuBOve

තුන්වන ලෝකයේ දිළිඳු රටවල දේශපාලකයන් මහපරිමාණ ව්‍යපෘති කරනුයේ නිකම් නොවේ ඒ පිටුපස ඇති මහපරිමාණ කොමිස් කුට්ටිය නිසා නොවේද?

ව්‍යපෘති සක්‍යතා වාර්තා සකස් කර තිබේද?

පරිසර වාර්තාව අනුමත කර තිබේද?
දන්න හැටියට නැහැ",1.27E+18,225Part2
2016-07-07 16:37:46+00:00,O,2020-06-02 07:52:00+00:00,Sajith Shaaminda 👨‍💻,1689,1302,FALSE,0,2,1,0,2691,@_Ranindu_ ඔව් බන්.. මොන තරම් කොමිස් ගහනවද ඕවගෙන්..  අඩුම ගමේ එකෙක්ට හරි 5000 හම්බෙනවා .. ගොඩක් මිනිස්සුන්ට තේරෙන්නෑ ඕක..,1.27E+18,shaaminda
2016-05-16 20:47:18+00:00,O,2020-06-03 12:00:06+00:00,Roshan Samantha Yapa,67,154,FALSE,1,0,0,1,2156,"“ මේ ආණ්ඩුව මෝඩ ආණ්ඩුවක් , ඕස්ට්‍රේලියානු කිරි ගවයින් 2500ක් ගෙන්වීම පිටුපස කොමිස් ගැහිල්ලක් ”- රතන හිමි
#PresSL #lka #CeylonBritannia https://t.co/xEHI58Y3uA",1.27E+18,roshan_yapa
2018-11-13 07:18:38+00:00,O,2020-06-04 20:44:23+00:00,Nushky Marikkar 🇱🇰,23,136,FALSE,-1,0,0,1,410,කොමිස් කුට්ටියට යටවු මාගේ මව්බිම 😥😥😥 දුකායි දුකාායි දුකාාාායි #SriLanka,1.27E+18,MarikkarNushky
2019-02-13 08:11:59+00:00,O,2020-06-07 06:45:52+00:00,ℐ𝓈𝒽𝒶𝓃𝓀𝒶 𝒥𝒶𝓎𝒶𝓈𝒾𝓃ℊ𝒽ℯ,2158,1083,FALSE,-1,2,0,0,12450,"@NihalLiyanage3 මම හිතන්නේ නිශ්පාදන ආර්ථිකයකට රට ගෙන යෑම ක්‍රමයෙන් නිසි සැලසුමක් අනුව දිස්ත්‍රික්ක මට්ටමින් නිවැරදි සහසම්බන්ධයක් ඇතිව කල යුතු දෙයක්..

අර්බුදයක් නැතුව රුපියල් 5000 බෙදාගන්න බැරි උනු පාලකයෝ, වැලි ලොරියෙනුත් කොමිස් ගහන පාලකයෝ ඒ වගේ දෙයක් කරයි කියල හිතන්න අමාරුයි.",1.27E+18,IshankaJayasin1
2015-05-09 12:09:55+00:00,O,2020-06-07 22:39:26+00:00,Truth First - Lanka,5181,838,FALSE,-1,0,0,0,234106,"අවසානයේ #covid19 #virus නිසා ගොඩ ගියේ #china  මේ ආදායමෙන් බැරියා @WHO ගානක් දෙන්න ( ඕනෙම නම් වෙන් වෙන්ව කොමිස් දෙන්න ) දැන් #BlackLivesMattters හරහා @realDonaldTrump පාලනය පෙරලුවාම ඊලග @JoeBiden @BarackObama 
ආණ්ඩුවෙන් නැවතත් #trump නොදුන්නා මුදල් #who එකට ලැබේවි. https://t.co/DHUKolynqv",1.27E+18,ApiWenuwen
2015-09-04 16:05:07+00:00,O,2020-06-08 17:07:42+00:00,Thilanka Kanakarathna,92,277,FALSE,-1,0,1,0,597,@LadyBossHippo ඔයා Lucky. මට 5වතාවක් විතර ඔය වැඩේ වුනා. ගත්ත සල්ලි රිටර්න් කරන්න එයාලට සති 2ක් වගේ යනව. ඒකත් හොරකම එයාලගෙ. දැන් මම ebay එකෙන් විතරයි ගන්නෙ. කියන වෙලාවට හරි කොලිටි එකට බඩු ටික එනව ඩිලිවරි ටයිම් එක ලේට් වුනත්.,1.27E+18,thilanka1991
2015-07-24 04:21:24+00:00,O,2020-06-10 07:15:09+00:00,Asitha Dharshana,165,196,FALSE,1,0,0,1,924,"ට්‍රාන්ස්ෆෝමර්, බස් ගිනි තියලා බිලියන ගාණක් පාඩු කලා.
හෙජිං ගිවිසුම් ගහලා බිලියන ගාණක් පාඩු කලා.
බැදුම්කර මගඩියෙන් බිලියන ගාණක් පාඩු කලා. 
රටට පාඩු කලා !
#දැවෙනප්‍රස්ණ #RoadToGE2020 #lka",1.27E+18,AsiDharshana1
2015-05-09 12:09:55+00:00,O,2020-06-11 21:03:54+00:00,Truth First - Lanka,5181,838,FALSE,0,3,0,1,234106,@sajithpremadasa ඔබලා කවුරැ බයිලා ගැහැවුවත් මේ තමයි ඇත්ත. මේ රටේ ඕනෙම රාජ්‍ය නායකයෙක් අත්සන් කරපු ඉඩම් දේපල ඔප්පුවක් පිලි නොගන්නා බැංකු පද්දතියක් අපේ රටේ තිබෙන්නේ. එහෙවු එකේ රජය ( සැබෑවටම රජය යනු කවරහුන්ද ) දෙන උපදෙස් ඔහුන් පිළිපදීද ? @GotabayaR #srilanka @Neetwit https://t.co/kwTmEMoMET,1.27E+18,ApiWenuwen
2012-04-26 04:48:05+00:00,O,2020-06-12 12:35:59+00:00,𝕄𝕣. ℕ𝕠ℕ𝕒𝕞𝕖,2182,804,FALSE,0,5,1,1,40204,"බඩුවෙන් කොමිස් එකක් යනවා මාව Bestlife එකට හඳුන්වලා දුන්න එකාට. ඌව හදුන්වලා දුන්න එකාටත් මම විකුණන එකෙන් කොමිස් එකක් යනවා.  තවත් තේරෙන විදිහෙන් කිව්වොත් මට එයාලා හදා ගන්න කියනවා ටීම් එකක්.
හිතන්න මං තව දෙන්නෙක් එකතු කර ගන්නවා. එයාලා මගෙ ටීම් එ⁣ක..උන් විකුණන වලින් උන්ට කොමිස් එක",1.27E+18,Us3rchang3d
2013-09-11 14:08:13+00:00,O,2020-06-12 13:58:13+00:00,සුජිත් අයියා,3751,999,FALSE,-1,0,0,0,45004,"@IshankaJayasin1 දැන් හොරකම කරපු සෙට් එකම කියනවා හොරකමක් උනා කියලා. ඒකම මදෑ අපට හොරකමක් උනා කියන එක තේරුම් ගන්න. දැන් උන් බෙදිලා, එක සෙට් එකක් කියනවා අපි නෙවේ අරුන් හොරු කියලා. අනිත් සෙට් එක කියනවා අපි නෙවේ අරුන් හොරු කියලා.
නංගී දන්න කියන කෙනෙක් නිසා හරියට කියන්න කෝ. 
කවුද හොරු. SJB ද? UNP ද?",1.27E+18,Sujith_Ayya
2013-09-11 14:08:13+00:00,O,2020-06-12 15:13:54+00:00,සුජිත් අයියා,3751,999,FALSE,0,0,0,0,45004,මහ බැංකු හොරකම කලේ,1.27E+18,Sujith_Ayya
2014-09-24 12:45:22+00:00,O,2020-06-13 12:05:18+00:00,Yo!,4588,844,FALSE,-1,75,4,7,44008,අර කටුගෙයි කඩු හොරකම දවසෙත් CCTV වැඩ කලේ නෑ නේද...? නිකම් මතක් කලේ 🙂,1.27E+18,hashhotrebz
2013-09-11 14:08:13+00:00,O,2020-06-13 14:22:36+00:00,සුජිත් අයියා,3751,999,FALSE,-1,0,1,0,45004,"@IshankaJayasin1 නංගිට ඕන අර මහා හොරකම හෝදලා වහලා දාන්න කියලා මට තේරෙනවා.. ඒක ටිකක් අමාරුයි..
රාජපක්ෂ රාජපක්ෂ කියලා තප්පුලෑවට හරි යන් නෑ බං.
නැත්තං යකෝ 2015 හොරකමක් උනා නේද කියනකොටම , ඊට කලිනුත් උනා අරක මේක කියං එද්දීම ඕන එකෙක්ට තේරෙනවනේ බං මේ මොකා වෙනුවෙන්ද කඩේ යන්නේ කියලා.. 😂😂",1.27E+18,Sujith_Ayya
2019-04-21 11:55:25+00:00,O,2020-06-14 07:15:47+00:00,dehan,2604,692,FALSE,0,0,1,0,82651,@AkilaSR වන විනාශය,1.27E+18,justdehan
2015-03-16 13:23:35+00:00,O,2020-06-14 07:24:09+00:00,• NaVe∃n MaYanThA🇱🇰 🇬🇧,2434,975,FALSE,1,0,0,0,48285,@IsuruIsBack @Yasiru_ සාධාරණ විදිහට බැලුවොත් බැදුම්කර වංචාවේ කප් එක යන්න ඕනි 2005 ඉදන් 2015 වෙනකම් ගහපු ලොක්කට..🔥☺️,1.27E+18,imNaviya
2014-09-15 19:08:50+00:00,O,2020-06-14 08:46:07+00:00,Lanka-e-News.com,1033,2,FALSE,1,0,0,0,13729,අලි මිනිස් ගැටුම නිවන්න ආ අයගෙන් කොමිස් කෑ උන� https://t.co/GDls6NpwAr #LEN,1.27E+18,DonSenadheera
2018-10-04 09:12:51+00:00,O,2020-06-17 14:10:38+00:00,VoiceTube,123,0,FALSE,0,0,0,0,2290,මාධ්‍ය අපිව වාරණය කරලා රතන හිමිගෙන් චෝදනා - කොමිස් කුට්ටි ගල් අඟුරු බලාගාරය ගැන හෙළිදරව්වක් https://t.co/QyA2mZkF19,1.27E+18,VoiceTubelk
2019-03-26 20:14:31+00:00,O,2020-06-18 08:38:06+00:00,Mahendra K.Hennadige,615,65,FALSE,1,0,0,0,4099,"2011 ලෝක කුසලානය අවසන් තරගය ඉන්දියාවට විකුණුවා,
පාවා දුන් බව මහින්දානන්ද අලුත්ගමගේ කියයි.!
 
කොමිස්,ඩීල් ගහපුවා දැන් හෙළිකරන්නේ.🤔",1.27E+18,HennadigeK
2010-11-12 14:57:55+00:00,O,2020-06-18 12:52:54+00:00,Prabodha Rathnayaka,69,109,FALSE,1,0,0,0,159,බැදුම්කර ඉවරයි බැනුම්කර පටන්ගනිමු..! https://t.co/uSPUqkZvbl,1.27E+18,Prabodhacr
2018-09-20 15:40:40+00:00,O,2020-06-19 02:20:36+00:00,Srilankan Public Media,75,102,FALSE,-1,0,0,0,2784,රනිල් - මෛත්‍රී ගෙන් බැඳුම්කර වංචාව ගැන ප්‍රකාශ ගනී https://t.co/ihmwtWDgrv,1.27E+18,MediaHouselk
2020-03-24 10:12:30+00:00,O,2020-06-19 11:10:19+00:00,හා.සේ නුවර හාමු,896,563,FALSE,1,1,1,0,23959,@yunesh_K @Sehan_dw @Yasiru_ @ranjanieguruge මහින්ද රාජපක්ෂ තමන් උපන් මාතෘභූමිය කොමිස් මුදලට චීනෙට පාවාදුන් #වියත්තු 😂,1.27E+18,H_S_KandyHamu
2019-12-17 14:56:08+00:00,O,2020-06-19 16:04:40+00:00,HOMO SAPIENS BALANGODENSIS - 黄河 谷,240,482,FALSE,1,3,0,1,9705,"#SriLanka #lka #jvp #respectt
බොරුව, හොරකම, මාධ්‍ය සාකච්ඡා පැවැත්වීම

ජීවන වෘත්තිය කොරගත්තු

ජේවීපී එකට #උඩුබුරන 

හිකනලෙක්ගේ 

#මුඛ පූට්ටු වෙන ආකාරෙ බලන්ට..!!!!

🤮🤮🤮🤮🤮

https://t.co/FVGdzHuKaT",1.27E+18,HBandaare
2019-11-30 15:34:09+00:00,O,2020-06-19 17:52:00+00:00,චාතූර්යා කැප්පෙටිපොළ☸️,2535,828,FALSE,1,1,1,0,7149,@surenmadineshs ඔය මිනිස්සු කවදාවත් සැනසීමෙන් මැරෙන්නේ නෑ.එදත් වංචාව අදත් එහෙමමයි.,1.27E+18,proud_Buddhist1
2012-01-13 23:15:08+00:00,O,2020-06-21 03:46:53+00:00,Oshanda ඔෂඳ Samarawickrama,994,1103,FALSE,1,4,0,1,36239,"කෙතරම් අවාසනාවන්තද අප අනාගත දැක්මක් නැති පාලකයන් රැසක් මේතරම් සූන්දර රටක් පාලනය කිරිමට තරම්.
විදුලි අර්බුදය. .... අදත් හිරු එළිය හොඳින් වැටෙන දිස්ත්‍රික්කය වලද සුර්ය ශක්තිය ප්‍රචලිත කිරීමට උත්සූක නොකරන කොමිස් මූදලට යට උන් ආන්ඩූ හා දේශ පාළුවන් https://t.co/IIQEG4jDW0",1.27E+18,oshanda77
2019-04-21 18:49:30+00:00,O,2020-06-22 11:33:30+00:00,James moriarty Ⓜ️,622,456,FALSE,-1,36,2,3,1613,බැන්කු හොරකම පියවරෙන් පියවරට විස්තරාත්මකව සිදු කරමින් එය කරන ආකාරය ලොවටම හෙලි කල අපේ කාලයේ රොබින් හුඩ් .💪💪💪 https://t.co/Jm72s3lZUx,1.28E+18,Skkasun007
2017-05-03 14:47:08+00:00,O,2020-06-23 04:36:58+00:00,Samantha Gamage™️🍃🐾️🇱🇰,1981,529,FALSE,-1,1,1,0,13826,@ItsmeSuppa නැ නැ මහ බැංකු හොරකම වගේ හොරකම් වලින් පිරුණු කථාවක්.,1.28E+18,SamanthaLive365
2009-05-15 20:06:00+00:00,O,2020-06-23 04:39:41+00:00,neetwit,2808,2849,FALSE,-1,7,0,1,155207,"@ranjanieguruge @Sujith_Ayya @Honsenasinghe @MangalaLK @RW_UNP @sajithpremadasa මොන ගොන් හරකෙක්ද මේ ? මේක හොද සාක්කියක් ඔය එකේ ඉන්න එවුන් රට ජාතිය ගැන කිසිම අදහසක් නැති, පරයන්ගේ ඇජෙන්ඩා එකට රට පවා දෙන්න බලන හැත්තක් කියලා තේරෙන්න. 
මේ හරකා මහා බැංකු හොරකම වහගන්න පොතකුත් ලිව්වා නේද?",1.28E+18,Neetwit
2018-12-12 08:11:56+00:00,O,2020-06-23 08:38:32+00:00,Harshana Kavshalya,2466,801,FALSE,-1,1,1,0,12774,@FCrambutan ගොඩක් ඒවා යන්නේ පාරවල් මැද උඩින්. මුංට මේක උඩින් ගියත් යටින් ගියත් එකයි සාක්කුවට කියක් හරි වැටෙනවා නං. ජයිකා එක චින්නු වගේ කොමිස් දෙන්නේ නැනේ ඒකයි එකම හේතුව,1.28E+18,iamharshana1
2015-05-09 12:09:55+00:00,O,2020-06-26 02:58:04+00:00,Truth First - Lanka,5181,838,FALSE,-1,5,0,2,234106,හොරු අල්ලන්න ආපු @RW_UNP @MaithripalaS JVP @TNAmediaoffice එවුන් අන්තිමේට මේ #SriLanka රටේ මිනිසුන්ගේ බදු මුදල් වලටත් ඇරලා රටත් @USAmbSLM  පාවාදීලා @MCCgov ආධාර ටිකටත් හොරකම් කරගෙන මාරු වෙලා. තව දුරටත් මේ රටේ මැතිවරණ වේදිකාවල දුෂණය / වංචාව කියන වචනය වලංගුද ? @Neetwit @GotabayaR https://t.co/AyvbDa2fqF,1.28E+18,ApiWenuwen
2018-12-06 13:08:33+00:00,O,2020-06-26 05:20:57+00:00,Parliament Jokes,63,401,FALSE,1,2,1,0,3358,"@nnalani1231 @ApiWenuwen @officialunp @PodujanaParty @GotabayaR පොහොට්ටු සපොටර්ලා  අර එලියට දමන්න කියලා කැගහපු බැදුම්කර වාර්තාවේ පිටු 106 තවම එලියට දමන්න බැරි වුණා නේද?

පොහොට්ටු මන්ත්‍රී වරු පෙන්වා දුන් හොරුන් අතුරුදහන් වෙලා නේද?

සබිතා ඇන්ටිගේ බිල්ඩිමේ කැබිනට් පත්‍රිකාව දමපු ඇමතිවරු දැන් ඉන්නේ කොහෙද?

තොරා ගත් හොරුන් පෙන්වා දිමද කලාවක්ද? https://t.co/8gVhgE7FfG",1.28E+18,Nimal15700736
2018-12-06 13:08:33+00:00,O,2020-06-26 05:42:06+00:00,Parliament Jokes,63,401,FALSE,-1,1,1,0,3358,"@ApiWenuwen @nnalani1231 @MaithripalaS @RW_UNP @MCCgov @tisrilanka @rajakarunahs @milindarj @Media_NR @TeamNR_ @RajapaksaNamal @RajitaFernando @RpChandrakumara @sankadon මහත්මයා
මේ ඔක්කොම දේශපාලන පක්ෂ නායකයින් කරන්නේ බොරු බච තේරුම් ගන්න බැරි වුණා නේද?

එය ඔප්පු කරමින් නම් තවම පොහොට්ටු පාලනය අර බැදුම්කර වාර්තාවේ පිටු 106 එලියට දමන්න බැරි වුණා නේද?

ඒ ඇයි බුදු මහත්තයෝ?  ඇයි එලියට දමන්න බැරි බුදු මහත්තයෝ? https://t.co/5dWwzW883w",1.28E+18,Nimal15700736
2018-12-06 13:08:33+00:00,O,2020-06-27 08:49:01+00:00,Parliament Jokes,63,401,FALSE,1,0,3,0,3358,"@NarendraKulatu2 @manojin911 @AzzamAmeen @MCCSriLanka @ParliamentLK @KaruOnline @USAmbSLM @CricinfoSLC @RjIndika @kinithh @AshanMadurang20 @nirmalaek @sbufeed @dracaramel @AKawasho @yamanbando @Yama_Rajano මැතිවරණයට පෙර පොහොට්ටු මන්ත්‍රී වරු ඔය බැදුම්කර වාර්තාව එලියට දමන්න කියලා උදේ හවස මාධ්‍ය ඔස්සේ යකා නැටුවා නේද?

ඔය පාර්ලිමේන්තු තිබියදී නිති  වෙනස් කරලා එලියට දමන්න බැරි වුනේ ඇයි?
මොකද විපක්ෂයට විරුද්ධ වෙන්න ගියා නම් ඔවුන් හෙළුව ඔප්පු වෙනවා නේද?

 https://t.co/gT6XxYVnyh",1.28E+18,Nimal15700736
2019-09-20 17:27:09+00:00,O,2020-06-28 12:40:41+00:00,˙ɐɹǝɹǝd,1973,1369,FALSE,-1,13,1,0,4385,"වංචා දූෂණ හොරකම කියන්න ඡන්දෙ නොදෙන්න හේතුවක් වගේම, සරලකම ගමේකම කියන්නෙ ඡන්දෙ දෙන්න හේතුවකුත් නෙමෙයි. එහෙම උන්ව දාගන්න වගා සමිතියකට. !""

- චමල් අකලංක පොල්වත්තගේ",1.28E+18,anotherperera
